userId,review
163,Fine film length story involving the Bebop crew attempting to stop a madman. The animation sound and English voice cast continue it's high levels of quality. The characters motives and backstory are all explored and some scenes (the ending and the monorail fight) get my vote for some of the best anime scenes ever. Just one piece of advice. Only watch this movie after you have watched the series. otherwise you will struggle to find a reason to care about the characters.
164,I present to you a series of quotes from the IRC channel while I was watching 1-4 to add this to the database.
165,Kinda sucks
166,Okay so this anime really had a so-so first season but this was overall an improvement. The visuals were beautiful the story between the fights was magnificent with little to no disappointment at all some of the characters were really amazing and the interactions between some of those said characters were actually well executed. That being said it did have it's flaws. First off the fights were overall boring (with the exception of Leina's fight with Aldra) as most of them involved a bunch of idiotic dialogue and anti-climactic win tactics that ruin the atmosphere. Second some of the characters really served no purpose such as Nyx and Melpha. It was almost like they added them in for the sake of they needed more characters. And finally the part where Risty gets possessed by Queen Aldra made almost no sense you might as well have just put the word abracadabra over everything Aldra was saying. 
167,Plot:  Tomoe Risty Echidna Iruma Ymil Cattleya and the other bustycantily-clad warriors are back and ready to compete in the Queen’slade tournament; also joining the fray is angel from heaven Nanael.ith no knowledge of who they’ll be called to fight and if they’ll liveo tell another day the girls will have to deal with tentaclescid-spitting mammaries plentiful groping and endless exposingituations to jiggle their way to the top of the competition!  (site synopsis)
168,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
169,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
170,Sub-par. You'd be better off watching Hunter x Hunter
171,Easily one of my favorite anime movies of all time also one of the first I had the pleasure of seeing. This anime helped get me hooked for life.
172,A surprisingly faithful adaptation of the first novel that fell short on account of it's small budget and notoriously bad animation on par with TV series of the time that hinder it from truly transferring the fascinating and harrowing world of the original on to the screen.
173,This was one of the first examples of modern anime I saw... waaay back when. I recently gave it another watch and yeah it stands the test of time nicely.
